data,ur,gr,podgr,lesson,prepod,aud
02.11.2022,1,СИС-19-4,(II),Учебная практика,Корзунин А.В.,216
02.11.2022,2,СИС-19-4,(II),Учебная практика,Корзунин А.В.,216
02.11.2022,3,СИС-19-4,(II),Учебная практика,Корзунин А.В.,216
02.11.2022,4,СИС-19-4,(II),Учебная практика,Корзунин А.В.,216
02.11.2022,5,СИС-19-4,(II),Учебная практика,Корзунин А.В.,216
02.11.2022,6,СИС-19-4,(II),Учебная практика,Корзунин А.В.,216
02.11.2022,7,СИС-19-4,(I),Учебная практика,Корзунин А.В.,216
02.11.2022,8,СИС-19-4,(I),Учебная практика,Корзунин А.В.,216
02.11.2022,9,СИС-19-4,(I),Учебная практика,Корзунин А.В.,216
02.11.2022,10,СИС-19-4,(I),Учебная практика,Корзунин А.В.,216
02.11.2022,11,СИС-19-4,(I),Учебная практика,Корзунин А.В.,216
02.11.2022,12,СИС-19-4,(I),Учебная практика,Корзунин А.В.,216
02.11.2022,1,СИС-21-2,(I),КомпСеть,Новиков Д.Н.,215
02.11.2022,1,СИС-21-2,(II),ФизПередач,Конев А.Н.,208
02.11.2022,2,СИС-21-2,(I),КомпСеть,Новиков Д.Н.,215
02.11.2022,2,СИС-21-2,(II),ФизПередач,Конев А.Н.,208
02.11.2022,3,СИС-21-2,(I),ФизПередач,Конев А.Н.,208
02.11.2022,3,СИС-21-2,(II),КомпСеть,Новиков Д.Н.,215
02.11.2022,4,СИС-21-2,(I),ФизПередач,Конев А.Н.,208
02.11.2022,4,СИС-21-2,(II),КомпСеть,Новиков Д.Н.,215
02.11.2022,6,СИС-21-2,0,ФизКульт,Шубин А.В.,Спортзал
02.11.2022,7,СИС-21-2,0,ФизКульт,Шубин А.В.,Спортзал
02.11.2022,5,СЭГ-21-2,(I),ИнЯз,Борак Е.Ю.,212
02.11.2022,5,СЭГ-21-2,(II),ТехСлесар,Зиганчин А.И.,502
02.11.2022,6,СЭГ-21-2,(I),ИнЯз,Борак Е.Ю.,212
02.11.2022,6,СЭГ-21-2,(II),ТехСлесар,Зиганчин А.И.,502
02.11.2022,8,СЭГ-21-2,0,ТехМех,Чулакова А.В.,102
02.11.2022,9,СЭГ-21-2,0,ТехМех,Чулакова А.В.,102
02.11.2022,10,СЭГ-21-2,0,Математика,Алексеев Н.Л.,307
02.11.2022,11,СЭГ-21-2,0,Математика,Алексеев Н.Л.,307
02.11.2022,3,СЭЗ-19-4,0,ФизКульт,Неганов И.И.,Спортзал
02.11.2022,4,СЭЗ-19-4,0,ФизКульт,Неганов И.И.,Спортзал
02.11.2022,6,СЭЗ-19-4,0,ЭконОрг,Костоусова Е.Ю.,306
02.11.2022,7,СЭЗ-19-4,0,ЭконОрг,Костоусова Е.Ю.,306
02.11.2022,1,СЭЗ-20-3,(I),ПроектЗдСо,Завидняк И.В.,402
02.11.2022,1,СЭЗ-20-3,(II),ОргСтрПр,Медянцева Е.Д.,406
02.11.2022,2,СЭЗ-20-3,(I),ПроектЗдСо,Завидняк И.В.,402
02.11.2022,2,СЭЗ-20-3,(II),ОргСтрПр,Медянцева Е.Д.,406
02.11.2022,3,СЭЗ-20-3,(I),ПроектЗдСо,Завидняк И.В.,402
02.11.2022,3,СЭЗ-20-3,(II),ОргСтрПр,Медянцева Е.Д.,406
02.11.2022,4,СЭЗ-20-3,(I),ПроектЗдСо,Завидняк И.В.,402
02.11.2022,4,СЭЗ-20-3,(II),ОргСтрПр,Медянцева Е.Д.,406
02.11.2022,6,СЭЗ-20-3,(I),ОргСтрПр,Медянцева Е.Д.,406
02.11.2022,6,СЭЗ-20-3,(II),ПроектЗдСо,Завидняк И.В.,402
02.11.2022,7,СЭЗ-20-3,(I),ОргСтрПр,Медянцева Е.Д.,406
02.11.2022,7,СЭЗ-20-3,(II),ПроектЗдСо,Завидняк И.В.,402
02.11.2022,8,СЭЗ-20-3,(I),ОргСтрПр,Медянцева Е.Д.,406
02.11.2022,8,СЭЗ-20-3,(II),ПроектЗдСо,Завидняк И.В.,402
02.11.2022,9,СЭЗ-20-3,(I),ОргСтрПр,Медянцева Е.Д.,406
02.11.2022,9,СЭЗ-20-3,(II),ПроектЗдСо,Завидняк И.В.,402
02.11.2022,1,СЭЗ-21-2,(I),Учебная практика,Кетов Р.А.,112
02.11.2022,2,СЭЗ-21-2,(I),Учебная практика,Кетов Р.А.,112
02.11.2022,3,СЭЗ-21-2,(I),Учебная практика,Кетов Р.А.,112
02.11.2022,4,СЭЗ-21-2,(I),Учебная практика,Кетов Р.А.,112
02.11.2022,5,СЭЗ-21-2,(I),Учебная практика,Кетов Р.А.,112
02.11.2022,6,СЭЗ-21-2,(I),Учебная практика,Кетов Р.А.,112
02.11.2022,7,СЭЗ-21-2,(II),Учебная практика,Филиппов А.Э.,112
02.11.2022,8,СЭЗ-21-2,(II),Учебная практика,Филиппов А.Э.,112
02.11.2022,9,СЭЗ-21-2,(II),Учебная практика,Филиппов А.Э.,112
02.11.2022,10,СЭЗ-21-2,(II),Учебная практика,Филиппов А.Э.,112
02.11.2022,11,СЭЗ-21-2,(II),Учебная практика,Филиппов А.Э.,112
02.11.2022,12,СЭЗ-21-2,(II),Учебная практика,Филиппов А.Э.,112
02.11.2022,2,СЭЗ-22-1,(II),Инф,Шлерт И.В.,219
02.11.2022,3,СЭЗ-22-1,(II),Инф,Шлерт И.В.,219
02.11.2022,4,СЭЗ-22-1,(I),ИнЯз,Положай М.Н.,407
02.11.2022,4,СЭЗ-22-1,(II),Инф,Шлерт И.В.,219
02.11.2022,5,СЭЗ-22-1,(I),ИнЯз,Положай М.Н.,407
02.11.2022,5,СЭЗ-22-1,(II),Инф,Шлерт И.В.,219
02.11.2022,7,СЭЗ-22-1,(I),Инф,Шлерт И.В.,219
02.11.2022,7,СЭЗ-22-1,(II),ИнЯз,Положай М.Н.,407
02.11.2022,8,СЭЗ-22-1,(I),Инф,Шлерт И.В.,219
02.11.2022,8,СЭЗ-22-1,(II),ИнЯз,Положай М.Н.,407
02.11.2022,9,СЭЗ-22-1,(I),Инф,Шлерт И.В.,219
02.11.2022,10,СЭЗ-22-1,(I),Инф,Шлерт И.В.,219
02.11.2022,3,ТО-20-3,(II),Инф,Новиков А.И.,218
02.11.2022,4,ТО-20-3,(II),Инф,Новиков А.И.,218
02.11.2022,5,ТО-20-3,(I),ТОиРемонт,Кочергин Е.В.,105
02.11.2022,5,ТО-20-3,(II),Инф,Новиков А.И.,218
02.11.2022,6,ТО-20-3,(I),ТОиРемонт,Кочергин Е.В.,105
02.11.2022,6,ТО-20-3,(II),Инф,Новиков А.И.,218
02.11.2022,8,ТО-20-3,(I),Инф,Новиков А.И.,218
02.11.2022,8,ТО-20-3,(II),ТОиРемонт,Кочергин Е.В.,105
02.11.2022,9,ТО-20-3,(I),Инф,Новиков А.И.,218
02.11.2022,9,ТО-20-3,(II),ТОиРемонт,Кочергин Е.В.,105
02.11.2022,10,ТО-20-3,(I),Инф,Новиков А.И.,218
02.11.2022,11,ТО-20-3,(I),Инф,Новиков А.И.,218
02.11.2022,1,ЭГС-203,(II),Учебная практика,Верный С.С.,503
02.11.2022,2,ЭГС-203,(II),Учебная практика,Верный С.С.,503
02.11.2022,3,ЭГС-203,(II),Учебная практика,Верный С.С.,503
02.11.2022,4,ЭГС-203,(II),Учебная практика,Верный С.С.,503
02.11.2022,5,ЭГС-203,(II),Учебная практика,Верный С.С.,503
02.11.2022,6,ЭГС-203,(II),Учебная практика,Верный С.С.,503
02.11.2022,7,ЭГС-203,(I),Учебная практика,Верный С.С.,503
02.11.2022,8,ЭГС-203,(I),Учебная практика,Верный С.С.,503
02.11.2022,9,ЭГС-203,(I),Учебная практика,Верный С.С.,503
02.11.2022,10,ЭГС-203,(I),Учебная практика,Верный С.С.,503
02.11.2022,11,ЭГС-203,(I),Учебная практика,Верный С.С.,503
02.11.2022,12,ЭГС-203,(I),Учебная практика,Верный С.С.,503
02.11.2022,5,ЭГС-212,0,Литература,Гуляева Н.И.,311
02.11.2022,6,ЭГС-212,0,Литература,Гуляева Н.И.,311
02.11.2022,8,ЭГС-212,0,Обществ,Горбунова Н.В.,426
02.11.2022,9,ЭГС-212,0,Обществ,Горбунова Н.В.,426
02.11.2022,10,ЭГС-212,0,История,Горбунова Н.В.,426
02.11.2022,11,ЭГС-212,0,История,Горбунова Н.В.,426
02.11.2022,3,ЭГС-221,(I),ИнЯз,Цебро Е.А.,429
02.11.2022,4,ЭГС-221,(I),ИнЯз,Цебро Е.А.,429
02.11.2022,5,ЭГС-221,0,Литература,Гопп О.С.,432
02.11.2022,6,ЭГС-221,0,Литература,Гопп О.С.,432
02.11.2022,8,ЭГС-221,0,Математика,Алексеев Н.Л.,307
02.11.2022,9,ЭГС-221,0,Математика,Алексеев Н.Л.,307
02.11.2022,1,ЭЛ-221,0,ОБЖ,Королев В.В.,304
02.11.2022,2,ЭЛ-221,0,ОБЖ,Королев В.В.,304
02.11.2022,3,ЭЛ-221,0,Химия,Шулакова И.А.,107
02.11.2022,4,ЭЛ-221,0,Химия,Шулакова И.А.,107
02.11.2022,6,ЭЛ-221,0,Математика,Алексеев Н.Л.,307
02.11.2022,7,ЭЛ-221,0,Математика,Алексеев Н.Л.,307
02.11.2022,3,ЭМ-19-4,0,ОТЭиОЭЭО,Сахарова Н.В.,203
02.11.2022,4,ЭМ-19-4,0,ОТЭиОЭЭО,Сахарова Н.В.,203
02.11.2022,5,ЭМ-19-4,0,РабСтрПод,Сахарова Н.В.,203
02.11.2022,6,ЭМ-19-4,0,РабСтрПод,Сахарова Н.В.,203
02.11.2022,8,ЭМ-19-4,0,ПсихОбщ,Божко О.В.,313
02.11.2022,9,ЭМ-19-4,0,ПсихОбщ,Божко О.В.,313
02.11.2022,1,ЭМ-20-3,(II),Учебная практика,Нуртдинов А.Р.,213
02.11.2022,2,ЭМ-20-3,(II),Учебная практика,Нуртдинов А.Р.,213
02.11.2022,3,ЭМ-20-3,(II),Учебная практика,Нуртдинов А.Р.,213
02.11.2022,4,ЭМ-20-3,(II),Учебная практика,Нуртдинов А.Р.,213
02.11.2022,5,ЭМ-20-3,(II),Учебная практика,Нуртдинов А.Р.,213
02.11.2022,6,ЭМ-20-3,(II),Учебная практика,Нуртдинов А.Р.,213
02.11.2022,8,ЭМ-20-3,(I),Учебная практика,Нуртдинов А.Р.,213
02.11.2022,9,ЭМ-20-3,(I),Учебная практика,Нуртдинов А.Р.,213
02.11.2022,10,ЭМ-20-3,(I),Учебная практика,Нуртдинов А.Р.,213
02.11.2022,11,ЭМ-20-3,(I),Учебная практика,Нуртдинов А.Р.,213
02.11.2022,12,ЭМ-20-3,(I),Учебная практика,Нуртдинов А.Р.,213
02.11.2022,13,ЭМ-20-3,(I),Учебная практика,Нуртдинов А.Р.,213
02.11.2022,1,ЭМ-21-2,0,СлесСбор,Ульянова Л.И.,205
02.11.2022,2,ЭМ-21-2,0,СлесСбор,Ульянова Л.И.,205
02.11.2022,3,ЭМ-21-2,0,Математика,Исламшина Н.С.,309
02.11.2022,4,ЭМ-21-2,0,Математика,Исламшина Н.С.,309
02.11.2022,6,ЭМ-21-2,0,МатерВед,Чулакова А.В.,102
02.11.2022,7,ЭМ-21-2,0,МатерВед,Чулакова А.В.,102
02.11.2022,1,ЭМ-22-1,(I),ИнЯз,Хайдукова А.Н.,423
02.11.2022,2,ЭМ-22-1,(I),ИнЯз,Хайдукова А.Н.,423
02.11.2022,3,ЭМ-22-1,0,Биология,Верченко О.В.,409
02.11.2022,4,ЭМ-22-1,0,Биология,Верченко О.В.,409
02.11.2022,6,ЭМ-22-1,0,История,Кошеленко И.П.,422
02.11.2022,7,ЭМ-22-1,0,История,Кошеленко И.П.,422
02.11.2022,8,ЭМ-22-1,(II),ИнЯз,Хайдукова А.Н.,423
02.11.2022,9,ЭМ-22-1,(II),ИнЯз,Хайдукова А.Н.,423
